username,review,rating,sentiment
Xpander Putih,sangat membantu,5,positif
Khairunnisa Najla,"Sebagai user lama gojek saya kecewa, sekarang apa apa dibuat mahal sama gojek, ongkos kirim, dan bahkan harga makanannya. masa sekarang ongkir menyentuh 25rb dengan jarak yang ga seberapa? abis itu sekarang opsi pemilihan ongkir terbatas, di gofood misalnya, kita cuma bisa milih dua kek dipaksa, kalau pilih yang murah, nyampe makannya bisa 1,5 jam lebih, kalau mahal, mahalnya kebangetan, kebelet apaan sih gojek",1,negatif
Siti Marsitoh,driver sangat ramah n sangat membantu saat tidak punya kendaraan 👍,5,positif
Risti Heriansyah,"Ngeluh soal double order otomatis malah disuruh cancel aja jawabmu, perbaiki cara kerja aplikasinya woy!! Namanya udah dapat driver dijalan kadang gak cek hp lagi, tau² ada driver lain jemput, dicancel udah gak bisa, terpaksa harus bayar double karna kasian sama driver. Jangan² akal²an nih sengaja biar dapat orderan yang merugikan konsumen hmm",1,negatif
Dominico Savio Galih,bagus,5,positif
Bahtiar Kc,mantap jaya,5,positif
Krisno Septyan,kompakan apa gmn ga ada yg ambil penumpang.. seenggaknya dibuat otomatis ada lag satu driver yg ngambil.. otoritas akses ga sepenuhnya di driver.. akhirnya jd ngelirik aplikasi lain dh,1,negatif
Shirly Indahwati,ok,5,positif
Ahmad Saepulloh22,"apk busuk, bubarin aja nyari driver susah padahal udah di prioritasin!!!!",1,negatif
Pengguna Google,ok,5,positif
Silvia Cake,"PEMBELAAN CUSTUMER 99,9% DRIVER CUMA 1%",1,negatif
Deblenk blenk,sangat membantu,4,positif
Agus Rahmat Riyanto,mantul,5,positif
Fauzan Fuad,"Digunakan sehari hari dan sangat membantu. Masih terdapat beberpa bugs yang sangat mengganggu, tolong segera diperbaiki. Hidup karya anak bangsa!!",5,positif
sartika satiana,oke,5,positif
poncokanko sabatus,ok,5,positif
Mila Hermita,cepat,5,positif
Dafa 1704,mantul pokonya,5,positif
Jonathan Christovel,"nyari driver skrg drivernya sering ngecancel dulu ga kayak gini, tapi sekarang sering alasannya selalu nyari yang searah, saya bingung org2 jadi gojek niat kerja atau tidak ya? hal2 seperti ini sangat merugikan utk orang2 yg mau brngkt saya tiap kali mau beribadah kesusahan sampe 1 jam tdk mendapatkan driver, ntah gimana caranya biar saya dpt drivernya dgn cpt dan tdk repot",1,negatif
Syam Zaini,"aman, nyaman....",5,positif
Zidqi ixix,ok,2,negatif
Donny Pakaya,mantap pakai gojek,5,positif
EKO ASIF,"susah amat sih dapetinnya. pake prioritas juga sama aja. padahal di sekitar banyak, when sih punya motor sendiri",1,negatif
Alleyah Syahbila,sangat sangat berguna aplikasi ini karena saya selalu pergi kemana mana menggunakan apliskasi gojek pokok nya the best lah aplikasinya👍👍👍,5,positif
Iwan Kartiwa,cuaca hujan customer dpt driver jauh suruh nunggu gak mau malah dibatalin yg kena imbas driver dapet motif..aturan apaan ini..dasar yg buat aturan gak mikir,1,negatif
Muhammad Nasri,ter nyaman,5,positif
Miracle Jeremi,kocak driver pada jual mahal smua. nyari driver sampe 30 menit padahal di sekitar ada driver terdekat tapi ga ada yg mau ambil.rusak rusak,1,negatif
Pandu Prayoga,"aplikasi makin lama makin lambat, seperti tidak ada perbaikan.",1,negatif
21 M Davva Addaini A.R,suka eror alamat kesetel sendiri,1,negatif
Ujang Saripudin,bagus memudah kan aktipas,5,positif
Azkia Zahra,JELEKKKK LAMA BGT NYARI DRIVERNYA SEKARANG,2,negatif
B_Ahmad Rijaludin,"aneh banget jaringan bagus, buka aplikasi lain aman-aman aja giliran mau pesen grab tiba-tiba turun, ini masalah device apa aplikasinya sih? tolong diperbaikin sebab hal ini menyita banyak waktu saya hanya untuk menunggu jaringan kembali lancar.",1,negatif
Aira teto gilang,mantap,5,positif
Artiyasa siddiq Permana,tolol pesanan dah di batalin malah masih di lanjutin sampai dapet driver,1,negatif
Dara Mahda88,sbnrnya ga adil ya klo ada rating customer tapi customer ga bisa lihat. saya dikasih tau sama gojek yg baik klo katanya rating saya turun bahkan ada yg ngasih saya bintang satu. awalnya saya ga peduli tapi ternyata itu mempengaruhi ketika kita cari gojek. padahal saya sering kasih tips secara langsung (cash) dan bintang 5 ke semua gojek maupun gosend kecuali saya lg ga ditempat krn biasanya sy pesan aplikasi emang utk kebutuhan anak saya. bukan utk saya... ga akan pake lagi gojek kayaknya. bye,3,netral
Juan Juliandi,"mending benerin dah ni aplikasi, eror mulu kerjaan nya.",1,negatif
Rafael Komala,"aplikasi aman dan cepat, sangat membantu pemesanan gojek pada saat dibutuhkan untuk sarana transportasi.",5,positif
AK Channel,"makasih sudah diantar sampai rumah, kondisi sakit habis operasi tapi didrive dgn nyaman, thx U",5,positif
jmyrsn dap,terimakasih,5,positif
Yantosugihwaras Hiu2,Perangkat saya tdak bisa menjangkau,1,negatif
Hio Nardie,baik,5,positif
JANCKSTORE,ok,5,positif
Jihan Fatimah,sangat membantu kebutuhan perjalanan,5,positif
十,add dark mode.,4,positif
Erwan Jamianto,bagus,5,positif
Dwi Yulianto,order sehari cuma 2 order dri pagi smpe malam. dapat petama aja malam gmna mau bayar gopay pijam klo klo cuma di kash 2 order sehari padahal mitra juara gojek tp ga dikasih order. jangan salah kan driver klo ga bisa bayar angsuran gopay pijam slah kan ke it nya yg ga mau ngasih order biar it yg tanggungjawab bayar gopay pinjan.pnya sham kecil aja ga di kasih order berhari hari prcuma gaji it SMA CEO makan gaji buta,1,negatif
Roni Suhendar,"makin parah aja ini gojek, cari driver susahh, pada kemana drivernya",1,negatif
Mamet Riyadi (Mamet),"pemesanan makanan terlalu lama dan lambat, tolong dong kinerja aplikasinya diperbaiki, masa orang laper suruh nunggu berjam jam gimana si, buruk banget",1,negatif
Sity Jamilah,oke...pokoknya the best,5,positif
Hafizah Hooriya,baik,5,positif
demonprince,"kalau hujan susah cari Driver, padahal kondisi darurat",1,negatif
Loza Saputra,driver gk mau jembut kalo murah,1,negatif
Muhammad Rizqy Dwi Putra,"customer service gojek sangat tidak profesional! cuma gara2 saya login di device yang sama tapi beda software aja langsung di bekukan device saya. padahal device saya masih sama loh, hanya saja sebelum nya device saya itu saya reset pabrik, otomatis harus login ulang. eh malah di bekukan?? udah komplain ke cs gojek, gaada solusi sama sekali, mana jawabannya template mulu, sangat tidak profesional. dah paling bener pake aplikasi sebelah aja. ga ribet",1,negatif
Dimas Sadjeli,jos,5,positif
Rumah Nadia,sangat tepat,5,positif
Yanuar Abdulhay,mantap,5,positif
Zulfa Turrohmah,jelek banyak driver yg harus di Suspen tuhh sekarang kenapa aplikasi gojek jadi jelek banget sihh pelayanan drivernya ..pesen sampe mau stengah jam driver nggak mau jalan ..ditanya nggak jawab di telfon nggak beles jelek banget,2,negatif
Ceannorux.,hepiii bangett pokonya kalau pakee gojekk,5,positif
RINI SUPRAPTI,dikit dikit notif. ganggu aja.,1,negatif
Lorenza Putri,mksih mas ..,5,positif
Daffa Magala7,good,5,positif
Totoh Abdul patah,mantap 👍,5,positif
Sri Yudhiawati,pokoknya mantap,5,positif
Rino adistian,good,3,netral
Rayhan Rimba Tambora,"driver kalian semua tuh ngampung nya ngampung banget, arogan, suka kroyokan, cerobohhh",1,negatif
GUNAWAN Game,"sialan kenapa jaringan susah terus, lalu pakai hp milik istri kok bisa pakai hp ku susah nya minta ampun😡, ga bisa di andalkan lagi.",1,negatif
Chalisa Fikratuha Agwita,"Ini kenapa sih gojek suka ubah transaksi saya ke tunai, padahal saya selalu pakai gopay, gk pernah tunai sama sekali. dan saat mau ganti ke GOPAY gk bisa sama sekali, ini udah 3 kali kejadian gk pernah dibenerin. emang gk jelas!!!",1,negatif
Deni Saputra,coins yang di dapat dari gocats banyak yang tidak masuk terkadang ngebug dan eror. tolong di perbaiki lagi,3,netral
LaiLatul Mutammima,aplikasi apa ini ..saya mesen gacoan 1 knpa jadi double 2 pesanan melayang uang saya 200 ribu bukan Maslah uang nya ya tapi kcwa saya saya mesen satu kali knpa jadi double kcwa skli .,1,negatif
IPT Agus,Tambah mahal aja,4,positif
ray khan,"gangguan mulu... pdhl internet ku dipake stream lancar, tpi buka gojek doang lemot bgt :(",2,negatif
Laban Don Teri,mantap,5,positif
Supri Susanto,mempermudah,5,positif
Laila Cahaya,tampang gak pake ribet,5,positif
Aa Faqih,membantu anak bersekolah,5,positif
Anita,cepat,5,positif
AzraSyaulaDifa,"DARI AWAL TAHUN SISTEM BRANTAKAN!!! TOLONG PERBAIKI SISTEMNYA, SISTEM BRANTAKAN SEMUA. DRIVER JEMPUTNYA JAUH JAUH, PELANGGAN DAPET DRIVER JAUH JAUH, POTONGANNYA DAN BIAYA LAIN LAINNYA MENINGKAT HADEHHH",1,negatif
Saidah Halimah,pelayanan nya sangat memuaskan,5,positif
MAR FINA Solic,gojek ok,5,positif
Rhe Angel,so far is good..,5,positif
HAPPY KURNIAWATI,"bukanya makin baik,malah aduhh lah pokoknya .. 🙏",3,netral
Ahmad Yazid adnan,ok banget,5,positif
Abdil Abdil,tmbah mahal skrng,3,netral
muamar,ok,5,positif
Bugie Nugrohoadi,MANTAAP,5,positif
Luna Soselisa,tepat waktu,5,positif
mentis552 fyit,sangat membantu,5,positif
Nofan Arya,ok,5,positif
Ramdhan Abdul Ghifari,ntap,5,positif
Tismau Nelly,recomended,5,positif
Dar Ti,"murah,dan aman",5,positif
Muhammad Nur Hidayat,Kalau hujan sering gak dapet driver,4,positif
Sent,bisa kagak sih di benerin untuk verifikasi muka gelap mulu padahal foto dah terang,1,negatif
dicky bule,bagus,5,positif
ipeh Syaripeh,sangat memudahkan,5,positif
Asep Soetrisno,COLLAB TERBAIK NIH PAK GOTO,5,positif
nina kusnaeni,baik,5,positif
Christine Tandean,pelayanan cepat,5,positif
Werry Soesilo,selama imo baik,5,positif
Reza Adi Saputra,"kenapa minimal transaksi gofood saya jadi 40.000, padahal sebelumnya 30.000. kalau masih terus begini ratingnya tetap saya kasih bintang 1 sampai kembali jadi 30.000",1,negatif
githa maulita rachman,bagus tp kalo dapat tlp sinyalnya jelek,4,positif
Samsul Samsul,sekarang kalo pagi nyari driver nya lamaaaaaaaaa tolong di perbaikin lagi,1,negatif
Danar Ganteng,mantap,5,positif
Wahyu Aga,"susah cari driver, dicancelin terus",1,negatif
Hazmi Alhaz,cukup baik,5,positif
Murayama Yoshiki,"Nice good, Best ever 😎",5,positif
Rj Romeo,🙏👍,5,positif
Mika,keren si kata aku,5,positif
Muhrisya Morris,cepat,5,positif
Adwin Jistha Satria,lama benget dapet driver,3,netral
Muhammad Bima Seno,bagus tapi drivernya banyak yang helmnya bau jadi kurang mengenakkan,5,positif
Jamilah uchenk,selalu yang terbaik Terima kasih atas pelatanannya selama ini kedepannya bisa lebih baik lagi,5,positif
monica shilvia,"weirdo app, dapetnya lama banget even udah sampe pindah ke comfort dan di prioritize, di oper oper terus, karna jauh lah apalah, and lately it feels like forcing us to to pay more in this economy💔",1,negatif
Diva Ryana,bagus,4,positif
Erik Iskandar,jgn foto muka penerima karena biometric,1,negatif
Dante 231,"udah lah gua uninstall nih aplikasi, drivernya pada kaga jelas, kalo kaga sanggup jemput atau emng ga bisa nganter chatnya tolong di bales lah, kita udah nungguin lama udah kaga gerak gerak tar giliran di cancel marah, kalo pengen di cancel ngomong jangan buang buang waktu orng kaga bales"", kalo kaga butuh duit mah kaga usah narik, suspend aja itu sekalian driver driver yg sengaja ga bales chat ,saya udahh batal kerja sama sama client cuman gara gara nungguin driver yg pada kaga jelas",1,negatif
Antonius Batee,sangat mudah digunakan dan sangat membantu,5,positif
Samsul Arifin,bagus,5,positif
Mohammad Nursidik,"bintang satu,driver aneh ribet. orang udah di bayar pake gopay. malah nelpon in terus buat di manualin. aplikasi ga guna bintang 1. bikin ribet pengguna",1,negatif
Gatot Imam Sukoco,mudah dan responsif,5,positif
No vaa,DRIVER DSNI GA AMANAH!!,1,negatif
Muhammad Fachrendi,"Aplikasi ini tdk pantas dibilang baik krn skr byk oknum driver yg membtlkn jemputan/orderan mknn sepihak..MHN PERHATIAN JUGA kpd mnjmn gojek utk sgra mereport scra massal & memberhentikan 1 x 24 jam oknum driver A/N ""Florian andika"" rating 5,0 mobil agya,Palembang,dgn No.tiket penyampaian Kel.""85101664"" 04 Okt 2021 jam 18.42 WIB. krn tlh menurunkan penumpang jh dari tujuan.(diupdate bbrp X Feb 2022-03 mar 22),2024, dst blm juga ad feedback s.d 14 Jan 2026 + Gopaylater sulit diaktivasi ulang. Tks",3,netral
Firdan Kurniawan,pokoknyaa terbaik,5,positif
jhon hendri,oke,5,positif
Bagus Irawan,"jujur nyari driver selalu dapet cancel mulu, dari ribuan driver masa ga ada satupun yang mau ambil penumpang, aneh, untuk lainnya oke, driver doang sering ga jelas",2,negatif
Elseria Naibaho,driver atas nama arifin tarigan (BK 1248 WZ) mempermainkan orderan yang sudah terkonfirmasi dengan cara berputar-putar tak jelas dengan mobil/gocar agar pesanan jd terbatalkan otomatis. driver itu sudah dekat dgn titik jemput saya namun tak ada niat utk menjemput saya. dan pihak gojek sangat mengecewakan dalam menyelesaikan masalah yang saya alami karena tdk memberitau sanksi apa yg didapat mitra driver gocar yang dengan sengaja & jelas merugikan saya. SAYA JELAS JERAH GUNAKAN LAYANAN GOCAR !!!,1,negatif
Fahmi Fahrian,kek nya udah 2 tahun nih mode gelap gak kelar kelar 🤣,2,negatif
Rakha Mahisha Narottama,"ini ada masalah pembagian keuntungan, driver jadi banyak ngeluh ama costumer. marah marah pula kalo dapetnya dikit dari app. saya bisa apa?",1,negatif
Neni Rohaeni,selalu lama dapat driver,1,negatif
Baginda Setia Nauli,Ok..Tempat kava mata Sy ketingglan di jok belakang.,5,positif
RIZAL PHOSANK,tambah lama tambah males pakek gojek padahal driver banyak yg Deket tapi dapet nya yg jauh terus gak bisa buat darurat,1,negatif
Hanafi Tarsid,"Mantap, diluar kota sangat terbantu. kalo pas lg kepingin makan/ngemil sat set buka aplikasi. Sangat membantu",5,positif
Rangga Kusuma,sangat membantu,5,positif
benny widuriyanto,Tolong untuk pesanan gofood ada tombal batalkan pesanan apabila susah mendapatkan driver. maksimal 5-10 menit. kita bisa membatalkan orderan.jangan terlalu lama .... keburu lapar. ya klo di tunggu dapat driver... klo tdk dapat... keburu lemes karena kelaparan ni.klo permasalahannya driver sedikit.... di tambah lah driver nya.bukannya masih banyak yg mau jadi driver.,1,negatif
"Ran /,'",Aplikasi lelet mahal lagi 30 menit lebih gak dapat² driver lebih work it aplikasi oren,1,negatif
RIKKI,tolong di kondisikan driver nya ya tidak memakai atribut lengkap dan tidak berpakain rapi,1,negatif
Des Alwi,best,5,positif
Home Clining,"apk busuk. lelet. udah nunggu pesanan dateng hampir 1,5 jam padahal udah di konfirmasi. baru dikasih tahu kalo persediaan habis. apk gak guna.",1,negatif
Naufal Maulana,semoga aku dapat driver gojek berangkat sama pulang ke rumah amin,5,positif
Della Vee,"aplikasi yg memudahkan, topp bangettt 👍👍",5,positif
Rissa isa,aneh,1,negatif
sabrina az zahra,sejauh ini masih memuaskan,5,positif
Aisyah Elis,kaget mudahan tiap hari murah,5,positif
Hendrawan Hendrawan,pas lah..,4,positif
faidah mrshkhsf,oke si,5,positif
Elita Dwi Mayasari Maya,2 kali order gofood udah nunggu 1 jam lebih. tibatiba di cancel,1,negatif
julie tambunan,cepat dan ramah,5,positif
Voniel Voniel,cepat driver ramah,5,positif
Kocheng Oren,"gofoodnya kasih tombol konfirmasi pesanan dong, gini kalo udah kepencet gimana??. mana cepet banget diterima sama restonya sampe ga sempet cancel, tolong lah goto update konfirmasi. gini merugikan banget saya lupa menggunakan voucher dan gimana kalo teman saya membelanjakan tanpa izin konfirmasi sidik jari atau pin",1,negatif
Key Lock,bagus,5,positif
Lee Ji Eun,Mau masuk akun/daftar lagi pakai nomor baru ga bisa karena data diri cuma bisa dipakai 1 kali untuk 1 akun. Ini menyulitkan orang yang hp dan nomor teleponnya hilang. Bye.. uninstall gojek. Beralih ke apps sebelah👋👋👋🥱,1,negatif
Yuananda Rojiana,Mau cancel susah karena mau ada tambahan orderan biar sekalian,1,negatif
Novi Hariyanto,good,5,positif
Yuni Fajar Prasetyo,"Sangat membantu, pelayanan cepat, tepat, depan dan ramah. terima kasih",5,positif
Titin Sutinah,puas pake gojek Poko nya mah,5,positif
Eva Erawati,"Gimana mau dapet driver,karena Aplikator sering Menahan Order,yg Hasilnya Customer susah dapet driver,dan driver susah dapet order,inilah yg membuat Aplikasi Go-Jek,semakin Ancur,",1,negatif
Muhamad Rais,"sangat buruk, tidak masuk akal, data semua sesuai, masih tidak bisa login?????",1,negatif
Ulfatun Nurjanah,"kenapa resto baru siapin makanan kalo udah dapet driver, sedangkan nunggu udah sejam ga dapet2 driver, akhirnya dicancel, gajelas banget asli, mana ga ada pilihan cancel buat customer, aplikasi gajelas",1,negatif
Rolas Simamora,kadang kala ga dapat driver harus nunggu sampai 55 menit. itu waktu yg sangat lama dan tidak bisa cancel pesanan sampai 55 menit,1,negatif
Cinta Dhieta (Cinta),josss.. mudah.. dan terima kasih,5,positif
Abdullah Nasikin,"notifikasi iklan yang tak penting terlalu sering, tarif makin gak waras",2,negatif
Togar Rizki,mantap,5,positif
Disya Nabilla Syahrani Putri,"susah nyari driver, nunggu berjam', dulu ga pernah gini kok akhir' gini terus yaa lelet bangett",1,negatif
Laksmi Damayanti,"sangat membantu saat malas keluar, pesan makanan cepat sampai tempat",5,positif
Waiel Hidayat,jos,5,positif
pras aliza15,sebenernya driver dapat berapa uang si? masa cuma 5 km ongkir nya 50 RB kalau gofood. pengguna baru potongan cuma 20 RB. sehat lu nyet gojek?,1,negatif
Sati Nem,sangat membantu,5,positif
Zahira Laila,bagus,5,positif
Muhammad Rafie pamungkas,"Saya memberikan rating ⭐⭐⭐⭐⭐ untuk aplikasi Gojek karena sangat membantu dalam kehidupan sehari-hari. Aplikasi ini sangat praktis karena menyediakan berbagai layanan dalam satu platform, mulai dari transportasi, pesan makanan, hingga pengiriman barang. Selain itu, proses pemesanan cepat dan mudah, sehingga sangat menghemat waktu. Gojek juga sering menawarkan promo dan diskon menarik yang membuat penggunaan menjadi lebih hemat. Driver yang tersedia cukup banyak sehingga tidak perlu menunggu lama",5,positif
Firman Amin,cepat tepat hemat,5,positif
ROSIES VIBING,"sorry to say ya, masa kalau hujan ga akan diambil udah nunggu hampir 3 jam dan ga ada driver yang mau ambil padahal hujannya cuma gerimis dan deket banget sekalinya ada yang ambil dicancel sepihak tanpa konfirmasi. kita ga ada payung makanya pesen gojek toh kita bayar juga ternyata hasilnya nihil. bye gojek i hate u",1,negatif
Agung Mahesa,Mahal banget biaya Penanganan & pengiriman nya bused,3,netral
Dwiki Ardian,oke oke,5,positif
Angelicia 2729,cukup baik,5,positif
Light Heart,suka banget tp tolong di perbanyak diskon nya,5,positif
Teu Apal,ok pisan,5,positif
Prasetyo Hendrawan Triadianto,Sudah nyari driver susah goridenya belum lagi harga argonya muskipun sudah berlangganan malah lebih mahal dari pada yang tidak berlangganan (plus). Sudah berapa tahun tidak ada perbaikan yang baik. Parah emang,1,negatif
Gertrudis Nada,karna gojek itu harganya terjangkau dan cepat sampai,5,positif
Chocolate Inthedark,3x pesan go food menunggu dpt driver masing2 satu jam dan akhir nya d batalkan oleb driver tnpa konfrim . pesan makanan total 3 jam hasilnya nihil. knp g d batalin dr awal,1,negatif
Eko Sutrisno HR,ga recomend,1,negatif
Muhammad Ikhsan Syahputra,"good lah, cuma ongkir dan biaya penanganan makin mahal",5,positif
sri purwati,banyak promo,5,positif
Dhony Nafyn,sangat memuaskan,5,positif
Safop Workshop,ok,5,positif
SMPN 1 Jampangkulon,𝐒𝐀𝐍𝐆𝐀𝐓 𝐌𝐄𝐌𝐁𝐀𝐍𝐓𝐔 𝐊𝐄𝐏𝐄𝐑𝐋𝐔𝐀𝐍 𝐒𝐄𝐇𝐀𝐑𝐈 𝐇𝐀𝐑𝐈 𝐃𝐀𝐍 𝐔𝐒𝐀𝐇𝐀 𝐒𝐀𝐘𝐀 𝐃𝐀𝐍 𝐋𝐀𝐈𝐍𝐍𝐔𝐀.𝐌𝐊𝐒𝐇,5,positif
Ahmad Maulana,"banyak ojek yang gamau jemput, ada yg nerima tpi ga gerak² dari tempat saya sampe nunggu 1 jam",1,negatif
Anggun Oktavia,"min, pls update biar cepet dapet driver walaupun hemat dapet terdekat. karena kayak di dekat kita ada driver banyak, tapi ga nyantol samsek. hadeh.. udh berulang kali",2,negatif
Fery far,program slot & hemat hapus aja !!!,1,negatif
Kusnarti eka,selalu memuaskan 👍,5,positif
Susi Okky,knp skrg susah banget dapet driver ? mau hemat atau yg biasa tetep susah,5,positif
Dadi Suryadi,ok,5,positif
Julipar horasan Sitinjak,"aplikasi sampah setiap hari update aplikasi penumpang , saya driver nih sistem kalian kenapa sih gak berubah kasihan penumpang mesan selalu dapat dirver jauh 5 km SD 11km driver gak mau lah yang ada buang bensin bukan utung malah buntung Uda ongkosan kalian bikin oleh pihak kementerian transportasi terus ditambah potangan komisi 20% biaya potongan aplikasi biaya asuransi perjalanan yang keterima driver dikit lari bensin juga pendpatan aja buat sehari hari kurang belum pajak mobil service mobil",1,negatif
Indra Bulan,banyak pilihan,5,positif
Andriyani Utami,tepat waktu,5,positif
Raihan Azzam,bagussss sekali GG aplikasi nya sangat berguna dan drivernya ramah-ramah mantap dah pokoknya👍👍👍,5,positif
alvin Ramdan,mantaf,5,positif
Fandian Zona,baru kali ini dapet driver bahasanya tidak sopan sekali. nggu anak saya blm ada 3 menit bahasanya dah kayak preman. tolong driver seperti itu di kenakan sanksi,1,negatif
Yeri Vernando,aplikasi paling jelek,1,negatif
Siti Mudjaidah,"Alhamdulillah sll dpt driver yg baik,sopan semoga BPK 2 gojek sll sukses",5,positif
Yandi Andi,bagus,5,positif
Arina Manasikana,mnatap,5,positif
Adam Abhelz,good job,5,positif
Auzi Pauzi,sangat membantu,5,positif
Elsa Ayu,perjalanan menyenangkan,5,positif
wade linkoln,wow,5,positif
kaisar bandung,bagus,5,positif
deo volente selly,cakep,5,positif
Andri Priyowibowo Klaten,"NIK saya di tahan saat daftar gojek, tolong dihapus dari gopay maupun gojek",1,negatif
Ican Bahasan,bagus cepat sampai,5,positif
Mas Ud,menyenangkan dan membantu,5,positif
Abid Pranaja,aplikasi ini sangat berguna bagi orang yang malas keluar,5,positif
Syamsul Bakhriansyah,mudah & cepat,5,positif
Susi Susanti,bagus banget,5,positif
Agoy Scootr,"orang gojek pada gak niat kerja, lama nunggu",1,negatif
Revo Bima Nuryanto,oke siap,5,positif
Cendra Teguh,tolong jangan pilih kasih orderan ke driver.. sampe susah nyari driver..!!,5,positif
Yanuar Ismanto,oke,5,positif
Julaeha Susanti,"dengan gojek kemana2 bisa jadi mudah,dan gampang",5,positif
yeyen fitri,aplikasi yg mempermudah..paling cepet..harga terjangkau.. tingkatkan lg layanan n banyakin promo..,5,positif
Gabriel jumaga Tamba,bagus,5,positif
Siti Hamidah,pesen pke gojek gampang dan mudah,5,positif
Dyna Rhamadhan,"gausah furab atau rabun deh minnn , kendala kendala muluuu lu , lemottt. tolong lah huhu",4,positif
ahmad Zamzamir,semoga makin keren ni gojek,5,positif
Hendri Yanto,goog job,5,positif
Adinda Dinda,respon nya cpt ramah dan santun,5,positif
Yeni Andayani,bagus srkai,5,positif
Sri Ayu Lestari,mantap gojek,5,positif
febigita lantang,bagus sekali,5,positif
Maulana Malik,tolong tambahkan opsi untuk tip ke resto/penjual,4,positif
Syaddi Anata,sangat membantu,5,positif
Rhadit Geovani,membantu,5,positif
khairul arfan,app yg bagus banget,5,positif
Nazwa Rizky,murah dan cepat datang,5,positif
Wiranda Hasibuan,sangat membantu,5,positif
gatot suhendro,drivernya ramah dan bawa kendaraannya juga hati2,5,positif
ARFINDO D,mantab,5,positif
Prasetyo epis Purnomo,mantap,5,positif
Haidar Ali Mahmud Desky,Pencarian driver untuk layanan gofood lama sekali. Sangat tidak efisien waktu.,1,negatif
Juli Martoni,mantap,5,positif
Tumboro Nadeak,"ribet sekang gofoodnya, mau ganti alamat ribet",1,negatif
Dwi Prastiono,memuaskan,5,positif
IDM Channel,sangat membantu disaat urgent butuh transportasi,5,positif
Hatory Toha,responsif langsung,5,positif
Fadel Mahardika,tolong dong gojek masa pengambilan saldo dari langganan otomatis ga bisaa kembali,1,negatif
Muhammad Habibilah,good apps,5,positif
Ade ristiana Firgiani,"susah cari pengemudi, gagal Mulu, lemot",1,negatif
Zivara Johan,sangat membantu mobilitas di setiap saat.... jos!!,5,positif
Safirah Fira,mantap,4,positif
DIUMI NIME,"setelah pakai gopay pinjam 1x nomer telepon saya tersebar,tiap hari ada telepon masuk nawarkan pinjol,hadeh nomer sya di spam telepon",1,negatif
Supri Yanto,trimksh atas jasanya,5,positif
rizal safikri,lama nunggu driver,1,negatif
Anggita Sari,gojek maafkan aku terlalu marah2 wkwkkw ngasih rating 2 bdhal kmu udhh selalu kasih aku promo huuuu tetep setia pakek kmu udh 12 tahunn ❤️✨✨✨✨,5,positif
Kiavana Jitmau,"Aplikasinya sangat berguna,bagus banget intinya 🤩🤩",5,positif
SEKON,sampai saat ini ok cuman map nya aja kurang presisi,5,positif
devi novita,good,5,positif
Keukeu Rianty,oke,5,positif
Saut Manik,pengemudinya susah kali menerima orderan!!! terlalu milih²! lambat!,1,negatif
Darma Wati,mantap diskonnya,5,positif
Tania Garmila,"gofood makin lama harganya makin tdk wajar, yang pesan gofood bukan orang2 kaya tp orang yang butuh pertolongan utk beli makanan, kalau orang kaya bisa langsung makan di resto yang mahal. Harga di gofood 2x harga resto, ditambah ongkir yg selangit. Lebih baik klo tdk mendesak ga usah pesan di gofood, jangan memperkaya owner gojek.",1,negatif
Masrudy Harto,trimakasih pk,5,positif
Leni Nugrahaeni,baru pertama kali pake aplikasi gojek lumayan memuaskan,5,positif
Eshaka Waler,guna,5,positif
salomi maghu,sangat bagus,5,positif
balung rumentang,good,5,positif
Bintang keinsa,membantu sekali,5,positif
Intan,Kasih gopay poin semakin pelit!!!!!!!!!!,1,negatif
rita vani,cepat.mnatap,5,positif
bocil sangar,nyaman,5,positif
Frits Woriwun,Aplikasi yang sangat membantu dan pelayanan yg memuaskan,4,positif
Gali,ok,5,positif
Dz Dik,gokil,5,positif
Satyajaya Rosalim,"aplikasi mudah dioperasikan , banyak promo dan kerjasama dengan berbagai bidamg bisnis yang menunjang keseharian juga profesional.",5,positif
Dini N,"pliisss kesel banget sama app ini!! tiap kali aku order, selalu gak dapet driver! keterangannya selalu ""driver lagi pada sibuk"" padahal banyak driver yg lagi nangkring di daerah ini. kalo emang drivernya mau harga yg lebih tinggi, gausah adain promo go hemat kalo gitu. sebagai pelajar yg pp nya naik ojol sedih banget sii aku. aku uninstall aja app nya!!",1,negatif
Muhamad Imam FIN,user friendly saya harap pembagian porsi keuangan dengan mitranya (pihak merchant & driver) dapat dilakukan dengan 'adil dan sewajarnya. tanpa memberatkan pihak mitra. agar masinya keuntungan dan pertumbuhan usaha juga dapat dirasakan oleh mitra. semoga berkembang n tumbuh lebih baik serta membawa berkat.,5,positif
Sri Wulandari,kenapa mau masuk sllu d sruh instal ulang trs d sruh downlod trs pdhl uda d instal berulang hsilnya ttap aja sma d sruh instal dan downlod,3,netral
Argi Rahmat,"Tolonglah Fitur pembatalan pembelian di gofood jangan di persulit, masa kita harus nunggu lama driver selama 1 jam buat jemput makanan. sekiranya ga ada driver bisa dong kita batalin sendiri ga usah banyak birokrasi !!!!!",1,negatif
